Date,Time,Open,High,Low,Close,Volume
2021.04.01,18:00,1728.53000,1729.91000,1727.47000,1728.15000,10672
2021.04.01,19:00,1728.16000,1728.16000,1725.08000,1725.80000,7371
2021.04.01,20:00,1725.81000,1729.54000,1725.47000,1728.03000,6547
2021.04.01,21:00,1728.04000,1728.20000,1726.23000,1726.46000,4162
2021.04.01,22:00,1726.54000,1729.95000,1726.14000,1728.92000,4202
2021.04.01,23:00,1728.94000,1730.30000,1727.95000,1729.32000,1991
2021.04.05,01:00,1728.49000,1729.68000,1727.41000,1728.05000,3493
2021.04.05,02:00,1728.08000,1729.36000,1726.73000,1727.88000,2366
2021.04.05,03:00,1727.84000,1728.36000,1726.38000,1727.69000,3103
2021.04.05,04:00,1727.68000,1729.71000,1727.55000,1727.59000,2802
2021.04.05,05:00,1727.57000,1728.42000,1724.25000,1725.24000,3327
2021.04.05,06:00,1725.25000,1725.80000,1724.25000,1724.78000,2500
2021.04.05,07:00,1724.76000,1724.82000,1723.56000,1724.34000,2679
2021.04.05,08:00,1724.34000,1725.42000,1722.04000,1722.35000,2824
2021.04.05,09:00,1722.29000,1726.31000,1721.08000,1725.90000,4972
2021.04.05,10:00,1725.92000,1727.79000,1724.54000,1726.41000,4654
2021.04.05,11:00,1726.39000,1728.30000,1724.81000,1725.20000,4641
2021.04.05,12:00,1725.20000,1725.94000,1724.33000,1725.53000,3091
2021.04.05,13:00,1725.53000,1725.94000,1723.03000,1724.11000,3742
2021.04.05,14:00,1724.16000,1727.11000,1724.14000,1724.75000,4941
2021.04.05,15:00,1724.79000,1729.43000,1721.68000,1723.09000,10323
2021.04.05,16:00,1723.12000,1727.52000,1722.22000,1726.94000,11878
2021.04.05,17:00,1726.66000,1729.84000,1725.62000,1728.80000,12830
2021.04.05,18:00,1728.82000,1733.40000,1725.43000,1730.18000,9663
2021.04.05,19:00,1730.16000,1730.43000,1727.75000,1727.93000,6055
2021.04.05,20:00,1727.85000,1728.28000,1725.15000,1725.23000,6334
2021.04.05,21:00,1725.25000,1727.86000,1724.87000,1725.67000,5128
2021.04.05,22:00,1725.68000,1728.28000,1725.68000,1727.92000,5313
2021.04.05,23:00,1727.95000,1728.33000,1727.14000,1728.19000,2186
2021.04.06,01:00,1728.54000,1728.59000,1726.99000,1727.13000,1915
2021.04.06,02:00,1727.13000,1729.49000,1727.09000,1729.18000,2194
2021.04.06,03:00,1729.11000,1730.63000,1727.35000,1728.99000,4040
2021.04.06,04:00,1728.94000,1735.25000,1728.25000,1734.03000,8472
2021.04.06,05:00,1734.07000,1734.69000,1732.94000,1734.28000,4863
2021.04.06,06:00,1734.27000,1734.45000,1732.45000,1733.27000,3622
2021.04.06,07:00,1733.27000,1735.83000,1732.97000,1735.60000,3023
2021.04.06,08:00,1735.56000,1737.50000,1734.86000,1737.42000,4839
2021.04.06,09:00,1737.42000,1738.37000,1729.61000,1730.00000,8946
2021.04.06,10:00,1730.00000,1733.26000,1727.63000,1733.26000,8874
2021.04.06,11:00,1733.27000,1734.30000,1729.32000,1732.38000,7960
2021.04.06,12:00,1732.39000,1733.49000,1730.14000,1731.90000,5731
2021.04.06,13:00,1731.88000,1732.82000,1730.86000,1732.63000,5121
2021.04.06,14:00,1732.61000,1736.80000,1732.31000,1736.09000,7049
2021.04.06,15:00,1736.10000,1738.86000,1733.96000,1735.66000,10939
2021.04.06,16:00,1735.78000,1741.81000,1734.00000,1740.43000,14931
2021.04.06,17:00,1740.44000,1744.44000,1739.49000,1743.29000,14885
2021.04.06,18:00,1743.29000,1745.30000,1742.01000,1744.99000,9646
2021.04.06,19:00,1745.01000,1745.20000,1742.43000,1743.13000,6256
2021.04.06,20:00,1743.14000,1743.74000,1739.80000,1743.59000,7164
2021.04.06,21:00,1743.58000,1744.18000,1742.21000,1743.21000,5281
