Date,Time,Open,High,Low,Close,Volume
2022.07.25,06:00,1727.23000,1728.80000,1726.44000,1727.39000,3583
2022.07.25,07:00,1727.36000,1727.79000,1725.78000,1726.62000,2473
2022.07.25,08:00,1726.51000,1726.83000,1723.70000,1725.18000,3912
2022.07.25,09:00,1725.17000,1727.24000,1723.94000,1725.90000,5676
2022.07.25,10:00,1725.87000,1729.09000,1724.98000,1725.57000,6920
2022.07.25,11:00,1725.60000,1730.23000,1725.27000,1728.41000,6704
2022.07.25,12:00,1728.41000,1736.17000,1728.21000,1734.92000,6710
2022.07.25,13:00,1734.97000,1735.31000,1729.69000,1731.65000,4850
2022.07.25,14:00,1731.66000,1731.66000,1725.82000,1725.89000,6148
2022.07.25,15:00,1725.87000,1727.32000,1724.06000,1724.63000,7544
2022.07.25,16:00,1724.61000,1725.39000,1719.05000,1720.07000,11172
2022.07.25,17:00,1720.08000,1720.35000,1714.66000,1716.37000,12039
2022.07.25,18:00,1716.41000,1718.69000,1715.18000,1716.37000,7502
2022.07.25,19:00,1716.39000,1719.14000,1715.43000,1717.93000,4832
2022.07.25,20:00,1717.95000,1721.36000,1717.54000,1719.20000,4534
2022.07.25,21:00,1719.23000,1719.53000,1716.12000,1716.45000,3714
2022.07.25,22:00,1716.53000,1719.52000,1716.35000,1718.99000,4143
2022.07.25,23:00,1719.02000,1719.75000,1718.08000,1719.45000,1934
2022.07.26,01:00,1718.81000,1719.29000,1717.95000,1718.57000,983
2022.07.26,02:00,1718.55000,1719.24000,1718.23000,1718.91000,1245
2022.07.26,03:00,1719.04000,1721.97000,1718.60000,1721.30000,3339
2022.07.26,04:00,1721.31000,1728.11000,1720.79000,1726.96000,5526
2022.07.26,05:00,1727.04000,1727.67000,1725.06000,1725.33000,3660
2022.07.26,06:00,1725.29000,1726.09000,1723.93000,1723.97000,2479
2022.07.26,07:00,1723.99000,1724.14000,1721.25000,1721.55000,2536
2022.07.26,08:00,1721.55000,1723.34000,1720.93000,1721.32000,3012
2022.07.26,09:00,1721.42000,1726.54000,1721.26000,1725.02000,4124
2022.07.26,10:00,1724.97000,1727.75000,1724.30000,1724.68000,5712
2022.07.26,11:00,1724.65000,1725.70000,1721.35000,1722.61000,4782
2022.07.26,12:00,1722.57000,1724.34000,1718.84000,1720.00000,4544
2022.07.26,13:00,1720.02000,1720.79000,1716.41000,1718.43000,5308
2022.07.26,14:00,1718.39000,1719.26000,1716.06000,1717.72000,5295
2022.07.26,15:00,1717.78000,1720.88000,1713.55000,1719.15000,7580
2022.07.26,16:00,1719.18000,1721.84000,1716.41000,1720.07000,10435
2022.07.26,17:00,1719.97000,1721.71000,1714.32000,1719.01000,10074
2022.07.26,18:00,1719.11000,1720.49000,1715.76000,1716.90000,6235
2022.07.26,19:00,1717.00000,1719.32000,1716.52000,1719.06000,4904
2022.07.26,20:00,1719.05000,1720.11000,1716.82000,1717.28000,4325
2022.07.26,21:00,1717.30000,1718.93000,1716.25000,1717.01000,3487
2022.07.26,22:00,1717.08000,1717.89000,1716.63000,1717.53000,3005
2022.07.26,23:00,1717.50000,1717.63000,1716.80000,1717.16000,1602
2022.07.27,01:00,1717.33000,1718.41000,1717.27000,1718.11000,1089
2022.07.27,02:00,1718.11000,1718.50000,1717.29000,1717.88000,1213
2022.07.27,03:00,1717.89000,1720.02000,1717.82000,1718.92000,2758
2022.07.27,04:00,1719.02000,1719.69000,1715.84000,1717.02000,4692
2022.07.27,05:00,1717.03000,1717.65000,1715.70000,1715.84000,3039
2022.07.27,06:00,1715.82000,1718.06000,1715.74000,1716.66000,2307
2022.07.27,07:00,1716.69000,1717.16000,1713.56000,1714.91000,2145
2022.07.27,08:00,1714.88000,1719.75000,1714.38000,1718.91000,3273
2022.07.27,09:00,1718.82000,1720.15000,1718.11000,1719.02000,4780
2022.07.27,10:00,1718.99000,1721.84000,1717.79000,1719.67000,5008
2022.07.27,11:00,1719.71000,1725.12000,1719.59000,1723.42000,5379
2022.07.27,12:00,1723.41000,1724.28000,1721.20000,1722.14000,4467
2022.07.27,13:00,1722.13000,1723.86000,1719.79000,1719.94000,3741
2022.07.27,14:00,1719.91000,1722.52000,1719.79000,1720.57000,3970
2022.07.27,15:00,1720.56000,1723.11000,1717.79000,1718.07000,6884
2022.07.27,16:00,1718.09000,1718.84000,1711.45000,1714.68000,9199
2022.07.27,17:00,1714.78000,1717.28000,1712.81000,1716.90000,7900
2022.07.27,18:00,1716.89000,1720.24000,1716.44000,1718.75000,5804
2022.07.27,19:00,1718.73000,1721.24000,1718.41000,1720.67000,4334
2022.07.27,20:00,1720.71000,1722.85000,1720.38000,1721.50000,4529
2022.07.27,21:00,1721.45000,1738.21000,1719.05000,1734.75000,14941
2022.07.27,22:00,1734.81000,1740.21000,1733.34000,1734.50000,8944
2022.07.27,23:00,1734.06000,1735.81000,1733.07000,1734.69000,2474
2022.07.28,01:00,1734.25000,1735.63000,1734.09000,1735.43000,1236
